dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.695908,3.268973,9.744213,0.600085,-1.006482,-6.463906,3.696849
0.020000,0.686053,3.262936,9.755770,0.577879,-1.110320,-5.191923,3.685568
0.020000,0.676545,3.257252,9.766847,0.553843,-1.201765,-4.572243,3.675374
0.020000,0.667425,3.251919,9.777412,0.528263,-1.279008,-3.862137,3.666159
0.020000,0.658726,3.246935,9.787438,0.501268,-1.349749,-3.537041,3.657835
0.020000,0.650478,3.242294,9.796902,0.473195,-1.403669,-2.696036,3.650323
0.020000,0.642705,3.237994,9.805785,0.444192,-1.450135,-2.323271,3.643553
0.020000,0.635431,3.234031,9.814069,0.414158,-1.501693,-2.577937,3.637471
0.020000,0.628672,3.230398,9.821742,0.383659,-1.524967,-1.163664,3.632024
0.020000,0.622448,3.227094,9.828788,0.352333,-1.566307,-2.067000,3.627170
0.020000,0.616772,3.224115,9.835199,0.320521,-1.590570,-1.213158,3.622873
0.020000,0.611658,3.221456,9.840963,0.288186,-1.616782,-1.310588,3.619101
0.020000,0.607114,3.219114,9.846075,0.255641,-1.627239,-0.522873,3.615825
0.020000,0.603151,3.217087,9.850526,0.222542,-1.654936,-1.384832,3.613025
0.020000,0.599776,3.215371,9.854313,0.189315,-1.661367,-0.321566,3.610679
0.020000,0.596995,3.213965,9.857429,0.155823,-1.674594,-0.661331,3.608774
0.020000,0.594812,3.212866,9.859873,0.122201,-1.681095,-0.325051,3.607295
0.020000,0.593235,3.212075,9.861637,0.088218,-1.699149,-0.902698,3.606235
0.020000,0.592262,3.211587,9.862726,0.054417,-1.690060,0.454453,3.605585
0.020000,0.591835,3.211374,9.863202,0.023834,-1.529158,8.045097,3.605301
0.020000,0.591744,3.211328,9.863305,0.005108,-0.936287,29.643516,3.605240
0.020000,0.591744,3.211328,9.863305,0.000000,-0.255400,34.044388,3.605240
